id,score
979,4.95885781414641
1106,2.2716414408172327
1894,2.104571302913608
1718,2.152212538150417
1989,2.227135655756089
2010,1.8827008182225373
2356,2.0275638641650557
1179,2.08631002387162
3001,2.0289169248364853
796,2.528992851470254
1771,2.2425500634845643
986,2.188297100448243
1725,1.831864381353935
1296,3.5325926380792163
2983,1.80519598070289
2666,2.44294822580907
2573,2.250766195792555
1999,2.788953014443398
1828,1.7501504070125702
1877,3.536885188949693
2087,2.495001501857223
1581,1.8900961139996841
1185,4.179834174754775
1873,2.270377708414394
952,2.5298586439074615
2572,1.9191392000613485
1835,3.258488810131766
1320,2.02465759046018
2083,3.0795092056696074
1310,2.242739781207455
1053,3.0989417867599265
1698,2.216132272051828
1372,2.8884859161442056
2847,1.963847071818827
2537,2.5594358668523594
2808,2.1973673309549557
1311,2.41630819686389
2863,1.9830199024685833
3085,1.9811444836777312
1265,2.6373790576931
2446,1.8662824619026142
2186,2.3906949854325124
2898,2.4853064688270323
2529,2.328544424564378
2810,1.7125563738934417
997,2.155357802018367
2836,1.8982574369508607
2194,2.1586197953645074
1964,2.567560179543213
910,3.771276439035846
2032,1.9674264314868182
1405,3.502060825626884
1305,3.60780476344188
799,2.856928757119531
1145,3.2932854941156346
1083,3.8685781715415293
2913,2.888443641728898
1370,2.3465606018107055
1379,2.4587852022312267
2896,2.251736858701301
2406,2.336107558023158
3060,1.8905656057198141
2470,1.930362270541587
1678,3.0582131303026796
877,2.6845955034374533
1972,1.9948214336497905
1812,1.75599547039468
2796,1.668539383886347
3051,2.2569174104777883
983,2.2985430443735124
1275,2.6306662565569563
1998,2.467226995138776
2210,2.042535714237013
2786,1.6338122160562514
951,2.6006687966619806
2465,1.8701818987886498
1228,1.4875064876335464
2524,2.052029224860515
2093,1.8368714470762122
1921,3.7270812504239217
3034,1.8305948513572934
1676,2.662558024048024
1214,2.6236109297609307
2275,2.391119594327988
2789,2.3380688190018657
756,2.480051888822033
1130,2.813055306319529
1555,1.8884631760504589
1487,2.298219383501936
2041,2.486754656740493
1931,2.3866698106863673
1349,2.512139291626375
725,2.5530228961125796
1006,3.153057120369549
989,3.605619865406376
2265,2.2310096225909395
1969,1.6165814500449176
2562,2.354780158086115
2959,2.5221722168969576
2102,1.9263889454703957
933,2.6044160907717804
1648,3.339642100603798
1132,2.1883773806925135
2912,2.176234925284801
1602,1.146866193912934
1627,3.3776243434923345
1302,3.6348187330254786
1910,2.366676680058695
1208,1.9399815726908551
1109,2.575787025082143
908,2.9954341025089763
2819,1.824670461751611
2106,1.7674032625756073
899,3.2118788732487578
2262,2.2406805598079846
1429,2.085219199206345
828,2.0077799515613766
1900,2.1554535690032743
1368,2.0320602037764597
767,3.3069023313426804
849,2.380969884912338
1442,2.1957939440018532
2693,2.16355370785973
2947,1.887369411783732
1925,2.528366877311785
2062,2.266866744627357
987,2.409382972850945
2354,2.1263367634449604
3018,2.073430001586776
2577,2.566336428823947
1082,3.02412074822956
2144,1.8490139981612916
2880,2.5204426158716813
1626,3.473397608429479
1400,2.4898527274358155
1051,2.163374676363235
2603,1.8056467168719053
1135,2.0071273980507662
2452,2.0589861958145947
1482,2.438837168200686
2206,3.1610293849162208
1282,2.8604420317209556
1500,2.256244181391187
1992,2.0579624731009942
1114,2.4378959375759908
769,2.3726271971262896
2828,1.952373222206659
2988,1.7432684183801308
2259,2.3998094763331568
2237,2.28590747358439
2121,2.1467934661543726
2597,2.217163001406391
2767,1.898454990866897
2593,2.998418814320685
2878,1.7597787258529356
1427,2.565383093581872
2061,2.4538255239687907
1211,2.5955610811128116
1467,2.8418515390365804
929,2.5146971145678396
1244,2.6671476360457604
1419,3.894426620229908
1321,2.801549267966962
1747,3.7320228305956973
1569,2.5840041230307094
1908,2.146287214078611
1074,3.5812882391398433
1814,2.542549383509004
723,2.8149398389961595
2500,1.7416026374022786
1710,3.4988581848982703
931,2.2795538781215274
1768,2.5084225539269536
718,2.6300545653764105
1978,2.29198768074369
1232,3.0792746702421847
996,2.3442908506548807
2791,1.6967918054589928
1773,2.015748289199164
1011,2.7112996865153303
2419,1.844576731145628
884,2.1500940278194927
1824,1.9132489283411243
1986,2.0588079048930976
2037,2.3878226123399977
2962,2.0617106243406123
1508,1.108536402864251
1032,2.128713432864281
1061,2.534173471589844
1299,2.0782578322428207
2903,2.381170470080039
857,2.4992643068811433
2421,1.9466310825877056
1806,2.282090511087453
2973,2.1423718312176496
1172,1.1327925823589278
1042,1.9046551954596833
1007,2.8745524662501047
2505,1.7314967015037406
920,2.8670504520831646
1583,1.9022378476245843
2022,2.141338885636571
2951,2.2432692009564708
2381,1.7351209938718757
863,2.4797073244683294
1444,1.9629506062972855
1060,1.9973888563686863
748,2.282092909962048
2989,2.012890579648113
3008,2.1948216455391747
2469,1.6975958513763154
1068,2.41988566394214
2258,3.2053722524362023
3069,2.192280084971056
1579,3.163984728922206
1990,1.960936430017461
1209,1.854358232038028
1649,2.4072183459187606
2120,1.6653733553423848
2814,2.390936881935124
1313,3.9907056959035634
2641,2.392520819855696
2622,2.1673651841525303
1851,1.9800338847908623
2650,2.543750020117299
2920,1.7919435101945882
1180,1.752119957579784
2968,2.0963459807725258
1827,2.258986053852788
1350,2.242211974646231
1949,2.6100666640867685
2714,2.9313526970370303
1737,2.6965574537782273
3059,1.9189373764127668
1834,2.465195976778404
2600,1.8342213325931858
729,2.313913770726903
892,1.9042742489233246
820,2.1834155288675614
2191,2.463794593765488
1534,2.211095033056472
896,1.673552150337306
2987,2.0362830798293503
2658,2.4875522677453366
2549,2.0010874001884904
1298,1.9642313950116135
1123,2.861006844021542
2326,1.9345386605170198
1573,2.488074081325432
1664,2.482616932892566
2734,2.425211826891625
990,2.975855134453777
2230,1.869660869774552
1441,1.9545071626828314
1436,1.7566751651278194
2424,3.418829078805761
2082,2.0036888773125785
