id,score
979,4.908172516188181
1106,2.292801109870961
1894,2.1448850387219514
1718,2.164919121141813
1989,2.2312530925561127
2010,1.9210186502921376
2356,2.055044427959592
1179,2.115627509629346
3001,2.0646777885928502
796,2.50176949137674
1771,2.255522297909415
986,2.2013387993970253
1725,1.873899064780491
1296,3.4372862010741985
2983,1.816894190261874
2666,2.43826358616947
2573,2.2549435133762796
1999,2.7449636825494634
1828,1.803100676623035
1877,3.473974770815982
2087,2.462298927791534
1581,1.9203369289827952
1185,4.093598120684303
1873,2.2797405525232937
952,2.513254573835817
2572,1.939190944538665
1835,3.1931964088734635
1320,2.067808190844787
2083,3.0614715574429385
1310,2.2539763132115627
1053,3.0516867068141895
1698,2.230821171918435
1372,2.8692686622467622
2847,1.9899649803277668
2537,2.5312262585611176
2808,2.2191714231578277
1311,2.435699657544797
2863,2.0090696793511493
3085,2.00829172739382
1265,2.625312470741527
2446,1.9113838579608151
2186,2.4018610542984518
2898,2.4809848108051087
2529,2.31073740312994
2810,1.7590310006941805
997,2.1633912591924176
2836,1.9286485994112021
2194,2.180017275994571
1964,2.5639956152001897
910,3.670761664241644
2032,1.9927524443747433
1405,3.4875377474036613
1305,3.5892628743137553
799,2.8238921486359567
1145,3.2369467740726496
1083,3.773576164473529
2913,2.8444655883530525
1370,2.363188995130459
1379,2.461299840466358
2896,2.2669866268086634
2406,2.333645433534554
3060,1.90999206110543
2470,1.9623955369570236
1678,3.012545295258077
877,2.6686253568192955
1972,2.0397557051091453
1812,1.8125311799372736
2796,1.7178717786354094
3051,2.2575325062073075
983,2.318262455105511
1275,2.6093590713857755
1998,2.448201045310814
2210,2.052695772922289
2786,1.6953533961827254
951,2.5722798471707016
2465,1.9141087403050792
1228,1.5750610526264779
2524,2.091781025083948
2093,1.879606650500549
1921,3.6479825652527684
3034,1.8708715088525765
1676,2.641130910907947
1214,2.6147211886830353
2275,2.401828465643464
2789,2.3424465151279716
756,2.47205431971115
1130,2.7758343282594833
1555,1.9157471348289712
1487,2.2897104541857067
2041,2.4733152549448554
1931,2.3857494924432414
1349,2.512565858957536
725,2.529892334014049
1006,3.08111773804678
989,3.5326541414320536
2265,2.2358191287686786
1969,1.6589347203118223
2562,2.3507828413706147
2959,2.4877738531532216
2102,1.9621465308537562
933,2.585854533252371
1648,3.2741988999200897
1132,2.2013032825662613
2912,2.185303619845117
1602,1.2008097923151215
1627,3.315909083834848
1302,3.6286085373342614
1910,2.3811218470154163
1208,1.9760825904110069
1109,2.5577687374533333
908,2.9612489758224076
2819,1.8608558148169883
2106,1.7905160424334658
899,3.1549948172749147
2262,2.251914919899211
1429,2.0970799706586867
828,2.0337747922298535
1900,2.167972935730015
1368,2.0591618204617985
767,3.225047753522276
849,2.3914664451103875
1442,2.2138647524078556
2693,2.1598726712964758
2947,1.9225172356642322
1925,2.507500679844051
2062,2.2571158669930873
987,2.4155208580746677
2354,2.1370627350660376
3018,2.1000000525309974
2577,2.5533752226044335
1082,3.0029795239423733
2144,1.8774330355867024
2880,2.537437073558379
1626,3.3786277814436123
1400,2.4845542807972683
1051,2.180705624672979
2603,1.8404774190252098
1135,2.043886721184882
2452,2.0931621837250067
1482,2.4112268573471507
2206,3.096678111316513
1282,2.8342874290263818
1500,2.2758856399391094
1992,2.0746216875090258
1114,2.42175671563681
769,2.3825817759742893
2828,1.971861158500036
2988,1.8069397984247377
2259,2.3980102689178557
2237,2.3000825715816076
2121,2.1653827148022593
2597,2.2135404312909075
2767,1.9364275769391204
2593,2.934537927236986
2878,1.8062290187103258
1427,2.5523017566381396
2061,2.430674866952796
1211,2.5759896075031823
1467,2.810420625188438
929,2.4986222239370046
1244,2.643928742059381
1419,3.8673181729536275
1321,2.7724430285091715
1747,3.6489311294753675
1569,2.5866268497581304
1908,2.163754072728431
1074,3.5347673390341345
1814,2.5285735211675053
723,2.7889678094102623
2500,1.7808809995238837
1710,3.428888440898238
931,2.297128693574421
1768,2.506996455349848
718,2.603276641218222
1978,2.3036118150724634
1232,3.017717190737198
996,2.35906382969487
2791,1.7433411777384835
1773,2.041487487073297
1011,2.688721995797737
2419,1.8764310113411702
884,2.172723767791705
1824,1.947337643018348
1986,2.069310622201174
2037,2.395406744299148
2962,2.0771448910060366
1508,1.1654563572779353
1032,2.1551818598962327
1061,2.532101217293779
1299,2.1078185147134834
2903,2.4175393709027717
857,2.522496980838423
2421,1.981735835874446
1806,2.271543000280955
2973,2.148658172724929
