id,score
979,4.988778465918276
1106,2.2432230044801953
1894,2.0535582121347655
1718,2.1371435268817938
1989,2.224581974410755
2010,1.8370388813629868
2356,1.9931629787025162
1179,2.0484572223704776
3001,1.983097908130877
796,2.565598464851431
1771,2.2266270085790887
986,2.1720983287182514
1725,1.77999672736112
1296,3.650894358583381
2983,1.8003987258885283
2666,2.4506536493416404
2573,2.245858239054883
1999,2.8471679861883525
1828,1.6841577361976932
1877,3.606075710614523
2087,2.542784190226096
1581,1.8558639289701788
1185,4.283783124622083
1873,2.258704710995523
952,2.550964409678297
2572,1.8988544553551063
1835,3.3378491836407744
1320,1.9672692367483489
2083,3.094923565275152
1310,2.2290234231320936
1053,3.1564936758993993
1698,2.19714918722515
1372,2.9068012915143617
2847,1.9347927459792116
2537,2.5971754056684198
2808,2.170005860903606
1311,2.38913015904931
2863,1.952804294411515
3085,1.9516357428717013
1265,2.652176985868088
2446,1.810046592378637
2186,2.3739891582354433
2898,2.4897727893729584
2529,2.35669104873117
2810,1.6575844378619546
997,2.1483255118424336
2836,1.861624131100004
2194,2.1318003832011216
1964,2.5695305501155756
910,3.8937274369912127
2032,1.940568828687969
1405,3.510814756043092
1305,3.6221970747167025
799,2.8991122179866426
1145,3.3600045177524156
1083,3.979258712067129
2913,2.9441178413659843
1370,2.3216768174801583
1379,2.4530107699554544
2896,2.2308342719342447
2406,2.338694503291011
3060,1.8734020012582944
2470,1.8933414746697799
1678,3.111910244306807
877,2.7023929752096962
1972,1.9354991264573695
1812,1.6876259828585194
2796,1.6097553051935385
3051,2.259605428940154
983,2.2721745633515904
1275,2.658680350158499
1998,2.4938454987427647
2210,2.03377030245486
2786,1.558676119631412
951,2.6380699137297556
2465,1.814507570353785
1228,1.3751338327363953
2524,1.9996378838666973
2093,1.785485893686936
1921,3.8156436406496197
3034,1.7823773836508
1676,2.688802964990831
1214,2.633752367610117
2275,2.37657857342299
2789,2.332062916600025
756,2.4902123427643184
1130,2.8607136157467967
1555,1.8592202972522256
1487,2.3111592093576783
2041,2.5041235804782076
1931,2.3885181542751037
1349,2.5129388453857895
725,2.5839426576297306
1006,3.2448564029229328
989,3.6910183244238466
2265,2.227104284306253
1969,1.5673918069678376
2562,2.3606522030042156
2959,2.5696084356579134
2102,1.8824965750934413
933,2.6303000876828997
1648,3.4158791867866594
1132,2.1755420475122076
2912,2.167378283222698
1602,1.091193407260441
1627,3.4465815414171006
1302,3.6278809716361673
1910,2.347161365197903
1208,1.8960750733127143
1109,2.5983596491640366
908,3.0346147587146417
2819,1.781699052327722
2106,1.7467434029147253
899,3.2780973222733034
2262,2.225569348451156
1429,2.07487127938569
828,1.976975273582613
1900,2.1413592961532983
1368,2.000606630249344
767,3.4110234656303184
849,2.365763739723731
1442,2.1734492116273163
2693,2.1739813500915766
2947,1.8470835963059742
1925,2.5555489826952793
2062,2.284560492984867
987,2.400087533812474
2354,2.115862790819808
3018,2.040504503566218
2577,2.584262334996097
1082,3.0448918955572126
2144,1.81913821421793
2880,2.4973434789358193
1626,3.5907455751028254
1400,2.4962235065773077
1051,2.1415464540570124
2603,1.768996321107367
1135,1.9604873034657404
2452,2.0154716172927896
1482,2.479675766602334
2206,3.241648204623609
1282,2.8888796354837796
1500,2.230717890498974
