id,score
2491,1.6963807022747346
2707,2.050212714626592
1248,2.2258514043503284
1433,2.4858979186692416
2339,2.096611823823355
773,2.1433172700409013
1330,3.75479746312706
1561,1.96106576600774
1904,2.1599287864144947
912,2.330664886260995
2420,2.2244455282843103
888,2.3849083490311984
1780,1.8557362293323936
1395,3.4339090244471424
2551,2.441114676754884
1778,2.169786154909167
2060,2.342398345872169
2834,1.6990931114994205
2089,2.4324771408667276
744,1.7282353711612546
2205,2.422229729295898
2156,2.762652363492811
1229,3.0461238274159155
963,2.405519515870973
2769,2.4352253951055776
885,2.1401251588110806
2712,2.685255477832436
2657,2.2052934917524856
1545,2.744520679998995
1509,1.1632261085943336
1791,2.0734029208116604
2322,1.9155287669723053
1838,2.3818163799880967
749,2.6418227510156655
947,2.5948926028498702
981,2.46409159314755
2471,2.0029518212680757
2180,1.6382130035345666
1895,2.4604681728798625
2113,2.3691282244583074
1255,2.72192473530062
1893,1.9152251876095234
2277,2.224940338353654
1955,2.7397556888398755
2346,1.8078035079748718
2871,2.03079637657007
874,2.6891683770347212
2589,2.383192010415353
1616,2.1836696659719013
2653,2.026405039877604
2305,2.0621894355676567
2357,2.5061162616918065
1890,1.8354894642434463
1701,2.258683335695084
3005,2.113912070089768
2591,2.2881250631207752
2148,2.332488572480052
1623,2.090605472213688
2410,2.2209000583977025
2165,1.7052499642848575
3063,2.416860751339203
2535,1.9007401538610327
1222,2.1578616037868406
1816,2.010983254569503
1700,3.3333543265778194
811,2.819339324995111
2639,2.212340317117418
2208,2.2101756075023804
2538,2.1373896496877336
1087,3.1861840499399885
1662,1.7982326461936413
3077,1.997563978005512
2917,1.9684187856748758
1922,2.5066109041002362
2866,2.249640853023207
2691,2.132617325897898
1557,2.0425249597554576
1896,2.4719063231615626
2247,1.9702944959530893
2583,2.1363092838514777
2893,2.0338973705564753
1126,2.6657660417561484
2877,2.7323939794507934
1332,2.791513312518612
2209,1.7287906847867942
2460,2.2030151591312843
1054,2.3580286025122383
1455,1.9024353068971762
2292,2.0731294889799794
1753,1.1902189673229286
2793,2.520930182544556
2190,2.233466000244481
2848,2.103363130412519
1813,2.567462836369883
1907,1.9639228920607976
940,2.4303670217403295
2066,1.5339710725153965
2304,2.1129413666375636
2211,1.916823715208206
1464,2.4950290659800376
1337,3.1855146981722964
1592,2.7450146548209333
2805,1.9992882962313407
1764,2.3009285880005477
1195,2.245537067107091
2486,2.351131611695403
1988,1.8081973279851644
770,2.1867924275652486
2153,2.325403273688218
1615,1.8501964658733245
2497,2.178420900280157
2103,1.9321085811027712
1540,1.97217928326792
1013,1.880473872818804
868,2.319348793803554
1150,2.5113568188341997
2188,1.7375468738665019
2282,2.3724013785405798
1157,2.125062213684726
2826,1.7318615425318722
2400,2.4790626395373376
2855,2.129621302480113
2570,1.7364895158557396
2154,2.001969352165767
2676,2.089935474434164
2931,2.6706260192410536
2518,1.8372910797456032
2409,2.0137472748763448
2844,2.757482532307657
1632,2.325194398379408
2161,2.0161786617463937
937,2.418048053267813
2438,1.9751076666107934
2822,2.3375547947779323
1510,1.5436237999827385
3079,3.6081932852903957
1733,3.106186476644882
1122,2.707380330362499
1354,2.2218645672658677
1133,2.814550950576106
1254,2.5977352668213882
2057,2.254700349004908
1178,2.0811997115419865
2122,2.3771339642079172
1342,3.5776684956680116
1803,2.6825511638356407
2967,2.3154208322256413
959,3.759725461394814
1143,3.995672486843552
2868,2.1279656708845844
2030,2.7745984102511723
1110,2.661092809404297
784,2.889490602021989
2900,2.3400829879009892
2709,2.0064280926141005
3015,2.3364048472101837
1186,1.871504780573309
2542,2.570174282333198
939,2.3332450619838196
776,2.1034155219642523
2167,2.4466647470618046
1944,1.9722137928298134
1264,3.451979723208859
999,1.7642475743022645
2130,2.531175779771028
2450,1.9639182920930227
3028,1.9490005598924882
3080,2.125869919952672
2059,2.440417760797097
1050,2.3661723079508423
2136,1.9702167877852643
2078,2.262022701414799
2428,1.5527487578218722
2514,1.803759040808772
2483,1.99356329972304
3053,2.1573776170914853
2933,1.9368617868293674
2408,2.1408159138246345
2889,2.406987662344925
1817,2.222450525657188
1717,3.0185910085928005
2994,2.051616402336964
1736,2.020628569308439
1161,2.092363165881819
1637,1.9991681713835971
1003,2.8682055157003195
1673,2.2908017638030063
835,1.8202875446726825
824,2.3672422348924353
2905,2.6515169725492744
1459,2.257883005949931
879,2.762206562091696
