id,score
2491,1.6405703159699687
2707,2.0198338750391946
1248,2.2075370633873956
1433,2.4820032954146183
2339,2.0766222905979275
773,2.116805004998001
1330,3.7988505827710184
1561,1.9347337606954786
1904,2.151943724013179
912,2.340649782472448
2420,2.2171513925764454
888,2.3874922387678543
1780,1.8098663095319998
1395,3.4570316492611086
2551,2.4540782433900743
1778,2.1456100125784903
2060,2.3385882395307163
2834,1.6414464845610879
2089,2.4346776234429615
744,1.686538939739053
2205,2.421419201486156
2156,2.7793973256273232
1229,3.084257576985167
963,2.4115070751514605
2769,2.443561310731488
885,2.111008545722447
2712,2.7095729554087513
2657,2.20122199262334
1545,2.767935037103293
1509,1.1060460547824489
1791,2.031032641948551
2322,1.8704411023160565
1838,2.3679717757758785
749,2.6719972907007468
947,2.6320604781669203
981,2.4512334560992706
2471,1.9816802382841234
2180,1.5875784333800798
1895,2.490694639597165
2113,2.374380616852632
1255,2.7584174429479775
1893,1.885265777478531
2277,2.2199952034272767
1955,2.762247700383479
2346,1.7654564219645414
2871,1.9977374906651095
874,2.6899608537774586
2589,2.3808671639603887
1616,2.167960119549961
2653,2.003737957590612
2305,2.027823844921649
2357,2.517969326510744
1890,1.7880012150249152
1701,2.253210990793613
3005,2.088180011615841
2591,2.2977983614045674
2148,2.3489494802600914
1623,2.0723968555228005
2410,2.2169437906205975
2165,1.6573319723882654
3063,2.431181185619744
2535,1.8706950868796945
1222,2.112677507367419
1816,1.9889236065209388
1700,3.4157610706866053
811,2.858773584347246
2639,2.199447832126021
2208,2.2029705898179186
2538,2.121874318568575
1087,3.24299019516212
1662,1.7442235319462318
3077,1.9678660474719007
2917,1.948955568695025
1922,2.5054432302972973
2866,2.2433671861101425
2691,2.122300945742209
1557,2.0167114185393653
1896,2.4786390698916154
2247,1.9365797153913715
2583,2.1372341478568915
2893,2.01772986515809
1126,2.6798970160061777
2877,2.772699101666877
1332,2.812073977751975
2209,1.679922061787761
2460,2.2094073531673977
1054,2.353669766871503
1455,1.854143648207538
2292,2.056337372528918
1753,1.1268107463439982
2793,2.546891095046264
2190,2.2016435471472615
2848,2.0822277092123156
1813,2.5679227850201176
1907,1.9238357384625664
940,2.427097347439977
2066,1.4824096432203595
2304,2.0728953959354404
2211,1.8800345003467507
1464,2.485894343918021
1337,3.23609510785717
1592,2.7654216141827486
2805,1.967844769128889
1764,2.3134884803372135
1195,2.2385624761096
2486,2.3468192678775326
1988,1.7662528097327654
770,2.1953561650151596
2153,2.3283649371064077
1615,1.8192035921361664
2497,2.171159152130635
2103,1.9116652667403573
1540,1.956202514402586
1013,1.8398991300050198
868,2.305136147645756
1150,2.5276136827479605
2188,1.6784330353210248
2282,2.3704334060085035
1157,2.119081676798606
2826,1.6821216931188987
2400,2.5057023092274537
2855,2.104746508247034
2570,1.6886324842583194
2154,1.9843466746059326
2676,2.079637977980969
2931,2.7002904307146087
2518,1.801672711640367
2409,1.9673524334359889
2844,2.7788322727168624
1632,2.3301372252308745
2161,1.9620204289686705
937,2.4191393020204113
2438,1.9437710432635287
2822,2.343596762729984
1510,1.5022580558327718
3079,3.6581896549775696
1733,3.1415031064948646
1122,2.6983081596252543
1354,2.1918058459150456
1133,2.8136890943409854
1254,2.605771137920392
2057,2.2393930838169216
1178,2.0741185194820613
2122,2.378259718964128
1342,3.6410528734203185
1803,2.687449567683916
2967,2.3146638383570273
959,3.846983837757432
1143,4.075408890519867
2868,2.107184187580794
2030,2.80134485483906
1110,2.673155323326865
784,2.9524268099106443
2900,2.345549593085013
2709,1.9834710753958007
3015,2.3316348632858848
1186,1.8385770667942074
2542,2.5943544493176574
939,2.3235406953807605
776,2.0749643017980786
2167,2.4449666319208485
1944,1.9358416060059682
1264,3.468587149001101
999,1.7230806572368584
2130,2.5608624256380104
2450,1.9323129288231615
3028,1.911056134561628
3080,2.1140087907061496
2059,2.4562733094813534
1050,2.372373573890302
2136,1.9359298807131433
2078,2.2468236053681676
2428,1.4963082594246198
2514,1.762958997345229
2483,1.9666999620078591
3053,2.136414687493396
2933,1.9008893254455308
2408,2.1301634580966065
2889,2.3956404042997996
1817,2.222046833330036
1717,3.0670393558515205
2994,2.02047165401521
1736,2.000544039605817
1161,2.0796801630289625
1637,1.9851419305363793
1003,2.895654706060363
1673,2.298024399176
835,1.7586238253555542
824,2.3558541634435297
2905,2.683252498968392
1459,2.229847312942249
879,2.7738492912169113
2052,2.6666777036632796
2397,1.562122674042942
1837,3.0996373667770785
903,3.14623965684975
1567,2.510078238622114
2692,1.8885111115131668
918,2.1269908044707804
1937,2.257290752314736
2284,2.2465597005922775
1066,2.682664858422714
1164,1.8622754150562995
1502,3.6002107631647355
1629,2.2874247951992848
2475,1.8514195665183397
1227,2.6176689049809894
1107,2.5341783917308685
878,2.7631841308049525
1887,2.0373116551917345
1407,4.165347689136642
1393,4.092899681180592
1281,2.984167004253266
1800,2.78038848485518
2689,1.5760902680012792
2685,2.4300431971563863
2344,1.75395249968867
1556,2.2368457270356292
2484,2.2213138445078067
2843,2.6453807207161737
1182,1.7409072540594608
1865,1.7255734086616616
751,2.653437998419863
809,2.835140134321372
818,2.105262263400853
1116,2.16830167227299
2251,2.3521825361233666
1804,2.304227206810749
1920,3.6165358567087575
1456,2.8377565439929096
2430,1.8865233580418401
2432,2.033481858579093
1207,3.624375098346678
2296,2.25409964838935
954,2.019267010290667
1507,1.1138423077479815
2876,2.6038408189048687
2544,1.5027863284400178
2199,2.6692417270051014
2782,2.1912186582126996
2266,2.713275715827682
2702,1.7562497158926607
2746,1.526307383555902
1603,1.1467829498300528
991,3.3230810305774616
930,2.7689040647117924
1024,1.94226063922798
2112,2.495495890713128
2290,2.225248488110282
2360,1.6608589858999028
834,2.4382459554336395
911,3.600202743427547
2329,1.9751356766584696
1963,1.88699803223085
2477,1.7916895910876889
1761,1.7478989133123342
1171,2.0517277703666137
1108,3.095556614827178
1531,1.9684948722301483
2654,1.690839824745543
2956,1.9059658564662683
1067,3.2478296580221
1377,2.5160536979226285
1317,3.1384883401354715
1329,1.677656069441321
2007,2.02298392051133
1767,3.288643453842983
2884,1.9603446548126495
2423,2.1335635645202866
1536,2.16528493855257
1021,2.0096417003580425
1802,2.2447693189919544
1586,2.4623417439163733
1378,3.7921249471038916
743,1.9783892573665631
2730,2.5250366869921987
1723,2.078651312389263
713,2.4935253429407336
1488,2.8998820502171805
2656,2.4845620943965763
975,2.202444472690423
1318,2.665292016590769
3035,2.9597599979525255
2501,2.173851346257674
1102,3.0028894775234654
1562,2.0540733640324382
2625,2.2119093744644385
1351,2.9548130073373913
1343,4.541279466314295
1613,1.7415620348012795
1754,1.1290684519652283
2225,2.3195027370627024
1140,2.442992356507762
2829,2.090725222923531
1785,2.2318734348588705
2620,1.8446839868418865
765,2.879804592983623
2635,1.8778893887493635
