id,score,pred
2491,1.467681663274765,1
2707,1.8766752492268879,2
1248,3.6441546885490417,4
1433,2.7272427468935647,3
2339,1.156466773398717,1
773,2.0004014631748204,2
1330,4.076239134852091,4
1561,2.1022622319221496,2
1904,1.6100305586655934,1
912,1.8978414866765334,2
2420,2.1477144536813095,2
888,1.5763168488820394,1
1780,1.8204351286252334,1
1395,3.608177711137136,4
2551,2.7370163807392123,3
1778,2.3375276064395902,2
2060,2.47194215332667,2
2834,1.0731075286865235,1
2089,2.613211029243469,3
744,1.0078525521437327,1
2205,1.8868709208329517,2
2156,3.297581398200989,4
1229,4.282444258785247,5
963,2.748138274606069,3
2769,2.726371238565445,3
885,1.7116494743506114,1
2712,2.5637800000508624,3
2657,1.4356988838990528,1
1545,3.2422790958404537,4
1509,1.0338831682205198,1
1791,1.6115546994368233,1
2322,1.343409210205078,1
1838,1.372996768951416,1
749,3.3607538068771365,4
947,3.2903593408902485,4
981,1.9056793283621465,2
2471,1.7673179692904153,1
2180,1.2354746762593585,1
1895,2.5390593177477525,3
2113,1.4873448602199555,1
1255,3.4521962609608967,4
1893,1.503533716615041,1
2277,1.384750140841802,1
1955,2.577073450040818,3
2346,1.6026516362984973,1
2871,1.2750509459177652,1
874,3.041127886136372,3
2589,2.220587721459071,2
1616,2.776377033758163,3
2653,1.7081832427978514,1
2305,1.8800821239471435,2
2357,1.7237691979408263,1
1890,1.3805271161874133,1
1701,1.62524511197408,1
3005,1.6075803307692211,1
2591,1.6587696548620858,1
2148,2.9976689220428465,3
1623,2.3792875559647877,2
2410,1.8947072588125864,2
2165,1.62588460000356,1
3063,2.0087022621313726,2
2535,1.0878617018858592,1
1222,2.1551629713376363,2
1816,1.0880201370716094,1
1700,4.704062455940247,5
811,2.2417497045834853,2
2639,1.5628103419303894,1
2208,1.9340226359526314,2
2538,1.7798504636764525,1
1087,4.006741307926178,4
1662,1.1605168601512907,1
3077,1.2379279766400655,1
2917,2.1449146183013914,2
1922,1.666243285703659,1
2866,1.601483071613312,1
2691,2.2947041707674662,2
1557,1.2537773357073465,1
