id,score,pred
979,4.747194616479569,5
1106,2.0116521052867156,2
1894,1.6354598655336914,1
1718,1.7638431733871152,1
1989,1.483717108186022,1
2010,1.5355943557574134,1
2356,1.6622230363422956,1
1179,1.7903369618426195,1
3001,1.6449932270327192,1
796,3.315618366212858,4
1771,1.6097817521447721,1
986,1.974176925929563,2
1725,1.2807739214236133,1
1296,3.850679318812512,5
2983,1.553615306472132,1
2666,1.9507167977520767,2
2573,1.8068096118470542,1
1999,2.4415120486304214,3
1828,1.2743922986327567,1
1877,3.646571010986964,4
2087,1.7096218288065241,1
1581,1.6164073884925447,1
1185,4.805841614488854,5
1873,1.683816802748881,1
952,2.7279103732529073,3
2572,1.2878972075887767,1
1835,3.20073833757686,4
1320,2.146732673770421,2
2083,1.8421553704854547,2
1310,3.52743814744969,4
1053,3.17818591897485,4
1698,1.7305372968062875,1
1372,3.1924229791285903,4
2847,1.433112248994803,1
2537,1.8846128618337716,2
2808,1.6550014652259015,1
1311,3.0640794147623276,4
2863,2.0710786777695454,2
3085,1.337388102384592,1
1265,2.595661433967022,3
2446,1.5944387314279926,1
2186,2.1480545812255274,2
2898,1.718569499426573,1
2529,2.339107658016126,2
2810,1.2092203282154887,1
997,2.191443357127275,2
2836,1.4203539494416675,1
2194,1.532233949966947,1
1964,1.9933917521122273,2
910,3.99595790091447,5
2032,1.4096864780053255,1
1405,4.52210473067744,5
1305,4.099169060345843,5
799,2.9980202419966604,4
1145,3.2340115461047705,4
1083,3.906924053016782,5
2913,2.1856062832581626,2
1370,3.624690037703373,4
1379,2.88206779665553,3
2896,2.0111916409002277,2
2406,1.9219457612394193,2
3060,1.6230380003145735,1
2470,2.0080358895007784,2
1678,3.446922873576702,4
877,3.118469337552424,4
1972,1.7814333753643423,1
1812,1.190884360297963,1
2796,1.6694310137983848,1
3051,1.5455979718183719,1
983,2.1729264533378974,2
1275,2.6435437854562913,3
1998,1.5744379371856911,1
2210,1.9992628881137149,2
2786,1.211544029907853,1
951,2.9566528950991056,3
2465,1.2164198613384463,1
1228,1.6041350206840987,1
2524,1.4541086897166744,1
2093,1.3993662650884007,1
1921,4.320186951829072,5
3034,1.2489146584127,1
1676,2.511198137081041,3
1214,3.278164654402529,4
2275,1.9235066225224142,2
2789,2.116479270816673,2
756,2.4838812106910795,3
1130,2.722893247686699,3
1555,1.327272522229723,1
1487,1.5496322502560862,1
2041,1.633648082619552,1
1931,1.4692324031521093,1
1349,2.859452159263114,3
725,2.7401262894074327,3
1006,3.2622557673974,4
989,4.471843122772629,5
2265,1.9488008106598966,2
1969,1.4064312850752927,1
2562,2.1424416965843873,2
2959,2.483287525581145,3
2102,1.9012231021066934,2
933,2.897028146920725,3
1648,3.370376046696665,4
1132,2.3108125952113854,2
2912,1.7899239978890078,1
1602,1.0261512163984436,1
1627,3.1611896561876085,4
1302,4.126241076242375,5
1910,1.8906314871328092,2
1208,1.771707570411512,1
1109,2.7085417352076755,3
908,3.38228650217866,4
2819,1.297150023498597,1
2106,1.3643225694786814,1
899,3.8713472472349926,5
2262,2.0004678579461226,2
1429,1.6590498510964227,1
828,2.02087142256232,2
1900,1.377657532371658,1
1368,2.2002818658956693,2
767,4.318250658074247,5
849,2.646323747430933,3
1442,1.3753284487401625,1
2693,1.9636125250228944,2
2947,1.438170638659827,1
1925,3.3737179748404866,4
2062,2.1299942899128834,2
987,2.7476781334531184,3
2354,1.5235294997882853,1
3018,1.3512719592248879,1
2577,1.8987674066656908,2
1082,3.7284755780559697,4
2144,1.7832676264711491,1
2880,1.790351494733955,1
1626,3.6006811854423733,4
1400,2.7116209808109937,3
1051,2.53291265518092,3
2603,1.254195694860175,1
1135,2.025147867533102,2
2452,1.8539655605731973,2
1482,1.9028290979005835,2
2206,3.5450474678225685,4
