id,score,pred
979,4.850547221321658,5
1106,2.3457171256400278,2
1894,1.6323368130430616,1
1718,1.6757842687212088,1
1989,1.5623788981301077,1
2010,1.5732228163851885,1
2356,1.7938465713622642,1
1179,1.7244075793862588,1
3001,1.6732438975901254,1
796,3.408515554502585,4
1771,1.5913968643208223,1
986,2.1860214874359407,2
1725,1.2548042199801601,1
1296,3.870607676226197,4
2983,1.6398969906031233,1
2666,2.0589047624059487,2
2573,2.0808387514126023,2
1999,2.533267301598336,3
1828,1.30170817362348,1
1877,4.209536113421122,5
2087,1.6876912682465852,1
1581,1.7358414243766922,1
1185,4.854156517803155,5
1873,1.6236579646660272,1
952,2.8830023561445186,3
2572,1.243333374574539,1
1835,3.536225478615349,4
1320,2.099516885011669,2
2083,1.848789303967879,1
1310,3.7330822152093472,4
1053,3.1722334715570573,4
1698,1.8276805386512118,1
1372,2.8345821041449084,3
2847,1.3942356452589348,1
2537,2.016897453785965,2
2808,1.8900026973909914,2
1311,3.103261153673711,3
2863,2.1020914617016446,2
3085,1.3535074870769095,1
1265,2.8073385277430605,3
2446,1.7086041262921863,1
2186,2.4585479303431583,2
2898,1.7977819014580416,1
2529,2.5796630813663577,3
2810,1.175586839337422,1
997,2.0432764124060623,2
2836,1.4044675098000003,1
2194,1.505954742243017,1
1964,1.9158685756117488,2
910,4.105826389808269,5
2032,1.455289594574472,1
1405,4.570771155625203,5
1305,4.337352558292862,5
799,3.045122429950473,3
1145,3.4642603180122498,4
1083,4.154994548152446,5
2913,2.46104399221895,2
1370,3.559473176306689,4
1379,3.0210960326126837,3
2896,2.1171336906334632,2
2406,2.042696684993954,2
3060,1.664174616251185,1
2470,2.2254531719766355,2
1678,3.7614001241866863,4
877,2.931052419077576,3
1972,1.9160869287796243,2
1812,1.1247389796940743,1
2796,1.7885178709800296,1
3051,1.6037419958009747,1
983,1.9990997144073699,2
1275,2.4188125946654995,2
1998,1.5037152795823,1
2210,2.079448584874504,2
2786,1.1925880319711541,1
951,3.2816662376756796,4
2465,1.1694869445743503,1
1228,1.5678576606290089,1
2524,1.5279672423380997,1
2093,1.4037822110028955,1
1921,4.292733317711851,5
3034,1.254175191712019,1
1676,2.711484500951071,3
1214,3.4236126894204935,4
2275,2.024261968822332,2
2789,2.2501124107047654,2
756,2.4176382215853787,2
1130,2.706485873678114,3
1555,1.3114436734169845,1
1487,1.5424107650272874,1
2041,1.6121032198302199,1
1931,1.4816223851345387,1
1349,2.5912252666027316,3
725,2.838825885613771,3
1006,3.6971260635128,4
989,4.486942349917692,5
2265,2.080546147758036,2
1969,1.4148896777811195,1
2562,2.2200764307863166,2
2959,2.575448154498749,3
2102,1.87301848394192,2
933,3.1780823041927952,4
1648,3.795921729064761,4
1132,2.1766994591684106,2
2912,1.9448245017699093,2
1602,1.0405276296086345,1
1627,3.4571325565119673,4
1302,4.1363937102337385,5
1910,2.0598586176473193,2
1208,1.6744430164256259,1
1109,2.8444531641662913,3
908,3.5881555310068536,4
2819,1.2877669033087222,1
2106,1.409914236130675,1
899,4.178344260324757,5
2262,2.1375162313263556,2
1429,1.7418101083646227,1
828,1.9085801730118017,2
1900,1.283542399450471,1
1368,2.210001095988001,2
767,4.291325524851951,5
849,2.670992662222438,3
1442,1.2807233992800928,1
2693,2.0481524696559394,2
2947,1.537442373877044,1
1925,3.736800896337421,4
2062,2.4305231507835527,2
987,3.0884202429255914,3
2354,1.5824632855933058,1
3018,1.3406375481285073,1
2577,1.9833823424994423,2
1082,4.066517294603412,5
2144,1.7365361139358946,1
2880,1.7925539047289267,1
1626,4.124942820252785,5
1400,2.7756286557015204,3
1051,2.70781020772243,3
2603,1.226283328610576,1
1135,1.763921921328439,1
2452,2.0608356030656365,2
1482,2.0792356749908096,2
2206,3.579242154231944,4
1282,3.3474850372119684,4
1500,1.4551825409046155,1
1992,1.5963251988999123,1
1114,2.7595433009725254,3
769,2.4661175532679835,2
2828,1.8390849324295018,1
2988,1.1494602100842397,1
2259,1.8569956562309824,1
2237,1.6690729690558403,1
2121,1.2562973641090818,1
2597,1.5146138564416984,1
2767,1.2739050415621682,1
2593,3.4076600235906622,4
2878,1.3321814395755283,1
1427,2.9096550157247876,3
2061,2.399410605294065,2
1211,2.693326357446406,3
1467,3.595293150671885,4
929,2.7858393357136513,3
1244,3.068959178251819,3
1419,4.426506846259644,5
1321,3.240613283432077,4
1747,4.206131671232913,5
1569,2.113467054627519,2
1908,2.2952703393473968,2
1074,3.970794729644502,5
1814,2.406642469388403,2
723,3.2534740768398147,4
2500,1.108202196840473,1
1710,3.805656600434318,4
931,2.4257072640367623,2
1768,2.3595711271994135,2
718,3.1926375261745767,4
1978,2.7129025465898238,3
1232,3.147622826237579,4
996,2.74996534458395,3
2791,1.2572295469967372,1
1773,1.4499149809834901,1
1011,3.462904143009894,4
2419,1.3854791376509075,1
884,1.6228939885007367,1
1824,1.4853796692760473,1
1986,1.7759397598294946,1
2037,1.2270702708511598,1
2962,2.7129297199250173,3
1508,1.027316021961544,1
1032,2.175972074527245,2
1061,1.64190810771147,1
1299,2.345888089731328,2
2903,1.4114597664796058,1
857,2.258088189120644,2
2421,1.1971298018545518,1
1806,2.5911211600600983,3
2973,1.467596584328724,1
1172,1.008063087633765,1
1042,2.057168173012759,2
1007,3.05402542730895,3
2505,1.214226625192214,1
920,2.6025771557890485,3
1583,1.2122346640854542,1
2022,1.7121930460295691,1
2951,2.2130668215808647,2
2381,1.714954599620351,1
863,2.754779151037218,3
1444,1.3652904043779324,1
1060,2.503289920370277,3
748,1.9894533787370476,2
2989,2.093655422624821,2
3008,2.0914568813506134,2
2469,1.1363494099157805,1
1068,2.761780065620269,3
