id,score,pred
2491,1.6958197084617725,1
2707,1.814860517066122,1
1248,3.252623055346435,4
1433,2.6053885398631884,3
2339,1.3398284793096427,1
773,2.0890773018888673,2
1330,4.064406290833286,5
1561,2.4296218366560316,2
1904,1.3642496419470933,1
912,1.9396947454708096,2
2420,2.355678214435685,2
888,1.7684814067430763,1
1780,1.9698089576072262,2
1395,3.40448248341899,4
2551,2.5980714354396097,3
1778,2.2654739435028226,2
2060,2.3138412919659475,2
2834,1.175130168565779,1
2089,2.7874633728062825,3
744,1.1365701060572155,1
2205,2.225084841527692,2
2156,3.5120417483383584,4
1229,4.116592492963495,5
963,2.5861039244527806,3
2769,2.5626684671789324,3
885,2.077513639872317,2
2712,2.7544750833074927,3
2657,1.6292595071173854,1
1545,3.065965348298127,3
1509,1.0241761730270684,1
1791,1.6465705678319402,1
2322,1.5643371305916598,1
1838,1.7794085680293614,1
749,3.1219344369693154,3
947,2.9994969149643644,3
981,2.259280824848462,2
2471,1.6924095963033547,1
2180,1.199918302215072,1
1895,2.2873982173906757,2
2113,1.813944180681159,1
1255,3.3010431269538447,4
1893,1.728313393188944,1
2277,1.4281246003863162,1
1955,2.4902031480717057,2
2346,1.6287566467500816,1
2871,1.232368216942259,1
874,3.2541416228377322,4
2589,2.4257888789501885,2
1616,2.7683631405356266,3
2653,1.6862983364844584,1
2305,2.1001346311100035,2
2357,1.859012682002486,1
1890,1.697794422294371,1
1701,1.732003153603571,1
3005,1.680564171107715,1
2591,1.734251985407349,1
2148,2.9146123727816438,3
1623,2.213695338419585,2
2410,1.7563644726594316,1
2165,1.4990129658810993,1
3063,2.278063614221654,2
2535,1.2103908316382217,1
1222,2.0966775672380624,2
1816,1.2224209283878005,1
1700,4.544292631691406,5
811,2.160021689260367,2
2639,1.8045019399992175,1
2208,1.764365876812392,1
2538,1.4485909102121468,1
1087,3.9221806640114254,4
1662,1.2640905103373992,1
3077,1.3612889121944025,1
2917,1.9379643911458726,2
1922,1.8734784165616742,1
2866,1.5184515150364724,1
2691,2.105448269795608,2
1557,1.2335840374780447,1
1896,1.9215960199622253,2
2247,1.9996787263167883,2
2583,2.113994142987515,2
2893,2.596531812101836,3
1126,2.5567658044870014,3
2877,3.904246745497211,4
1332,3.4003881416154464,4
2209,1.4487370394372046,1
2460,1.549094544890555,1
1054,2.158085324285094,2
1455,1.1706249810822384,1
2292,1.8529368951336334,1
1753,1.027183436887379,1
2793,2.250383259872449,2
2190,1.7592440429280103,1
2848,1.7444188582752969,1
1813,2.646855084058421,3
1907,1.2778486288119928,1
940,2.4260722726611457,2
2066,1.0799341763868209,1
2304,1.2116068215811204,1
2211,1.455696628470013,1
1464,2.863790372877684,3
1337,4.444673906570271,5
1592,1.78383018531615,1
2805,1.2348178185512912,1
1764,1.265632182471038,1
1195,2.295790370132622,2
2486,3.6945616778714374,4
1988,1.8919243964768893,1
770,3.286069890994522,4
2153,1.9892340932467483,2
1615,2.5191859256821183,3
2497,1.4625301210410275,1
2103,2.0884224879570885,2
1540,1.79458773040847,1
1013,1.7562333244530184,1
868,3.362745422537679,4
1150,2.8428880554859006,3
2188,1.3610685475612558,1
2282,2.2238873361274507,2
1157,1.5084983583075005,1
2826,1.1774970723815306,1
2400,1.4837479352668823,1
2855,1.8288312667053719,1
2570,1.6497420069170479,1
2154,1.5752973938925388,1
2676,1.78604266505674,1
2931,4.03229198432121,5
2518,1.7066721665866769,1
2409,1.4034594488023466,1
2844,3.0304970205520823,3
1632,2.7789693260083816,3
2161,1.5844605116427999,1
937,1.967213498968574,2
2438,1.561820504131306,1
2822,2.6765411686736376,3
1510,1.0887691681144402,1
3079,4.030755390521209,5
1733,4.406535798939316,5
1122,3.663998943097507,4
1354,2.4013544974660723,2
1133,2.886089474094277,3
1254,3.2372606160933968,4
2057,1.7795991668365203,1
1178,1.6878898683710588,1
2122,2.048562629855201,2
1342,4.597146131657519,5
1803,3.9386768900700853,4
2967,1.7405843587364611,1
959,3.996658524743318,4
1143,4.5360362134064385,5
2868,2.169119018113778,2
2030,3.5941687471969646,4
1110,3.450480787109629,4
784,3.4683444700942854,4
2900,1.781581767031947,1
2709,1.623381716033965,1
3015,2.4022111358699525,2
1186,2.071183581893904,2
2542,3.43885616675945,4
939,2.4904956978321238,2
776,1.4996454919623199,1
2167,1.790828546692686,1
1944,1.2622568292523701,1
1264,3.8402123863574102,4
999,1.1415746340938502,1
2130,1.9224509201185893,2
2450,1.530825526346319,1
3028,1.487833114804379,1
3080,1.5222730957231285,1
2059,3.4904971556124584,4
1050,1.4536112600702409,1
2136,1.264896221538578,1
2078,1.4633267597296227,1
2428,1.556527819013845,1
2514,1.4248588266651336,1
2483,1.2646514606600538,1
3053,2.030777164393729,2
2933,2.0529891622959235,2
2408,2.814553346363403,3
2889,1.9852331772489584,2
1817,2.2382363142918935,2
1717,4.294188428845381,5
2994,1.2435888483132616,1
1736,1.6612990671217367,1
1161,1.45842367673984,1
1637,1.208296015690078,1
1003,4.030316678912318,5
1673,1.8457642487286294,1
835,2.720988861864106,3
824,1.8521506256407767,1
2905,2.856487501284358,3
1459,1.861661741340113,1
879,3.407045143917567,4
2052,2.1539256112717995,2
2397,1.9492987375762123,2
1837,4.343051334280232,5
903,4.474384169106047,5
1567,2.922522212337314,3
2692,1.2111648258965158,1
918,2.3262906395063254,2
1937,2.576077103645794,3
2284,2.3304799703786596,2
1066,2.707532866160588,3
1164,1.343440509081531,1
1502,3.8809290099838876,4
1629,1.8902062719662225,1
2475,1.3128098993176949,1
1227,2.9993352838343283,3
1107,2.093680286314289,2
878,3.0811249763631894,3
1887,1.6706286457923882,1
1407,4.314197256292159,5
1393,4.319118663094037,5
1281,2.687915609752336,3
1800,3.43293570552236,4
2689,1.1796150542879418,1
2685,2.498163807649818,2
2344,1.1791530010816826,1
1556,2.143195678215136,2
2484,1.9887859193088735,2
