id,Label,oof_score,oof_pred
0,1,1.104151201552803,1
1,1,2.21793695842268,2
2,2,2.9718125911128106,3
3,1,3.4796544659171467,4
4,1,1.9530684185763845,2
5,2,2.4108195259698153,2
6,3,2.813570167188141,3
7,3,3.1919732580309166,4
8,4,3.7245771020491123,4
9,1,2.0532070186890166,2
10,3,3.5574033554006066,4
11,4,3.4765259993670967,4
12,4,2.9728865261153317,3
13,2,2.2908015182967167,2
14,5,4.662698600271981,5
15,2,3.4794856161473966,4
16,4,4.104648037987121,5
17,5,2.7246100066485415,3
18,5,3.9511702764875682,4
19,4,3.2154294633970446,4
20,4,4.42309218671978,5
21,2,2.351366548672427,2
22,5,4.625538926843362,5
23,5,3.5510287682126744,4
24,3,2.318663948436198,2
25,2,2.4806978519261307,2
26,5,3.885545034999102,4
27,4,2.487437106002379,2
28,4,2.6928080197855566,3
29,4,2.611684367603022,3
30,4,3.6108929287750637,4
31,5,4.217486270442716,5
32,5,3.5707829418921646,4
33,4,4.020017578877429,4
34,3,1.6169441917949496,1
35,3,2.441322610066525,2
36,3,2.4467924294758427,2
37,4,3.95802914040161,4
38,5,4.583787527840459,5
39,5,3.619606950139323,4
40,3,3.098964129221482,3
41,5,3.7814180138381435,4
42,5,2.0372611700826955,2
43,5,4.090779718372968,5
44,1,1.3883126300550395,1
45,4,3.7834952116180602,4
46,1,3.293375537116221,4
47,5,4.9110265564194915,5
48,4,4.10798452137264,5
49,1,1.252918142535234,1
50,4,3.663127384734537,4
51,3,3.4726921081344653,4
52,5,3.089537840837926,3
53,4,3.3624442811333095,4
54,1,1.7929646321546806,1
55,1,3.448370269007297,4
56,2,3.3238300443213094,4
57,1,2.653824897226667,3
58,1,1.428456630775817,1
59,2,2.317353426923576,2
60,4,4.888172121512235,5
61,3,4.114975308834902,5
62,2,3.8263989004586403,4
63,5,4.43180914675433,5
64,4,4.290670417614567,5
65,5,3.915440281214655,4
66,3,4.644415721543138,5
67,1,1.6245807369477894,1
68,4,3.9364828169308095,4
69,5,4.093916251617241,5
70,3,3.483028356588441,4
71,3,3.796933146915687,4
72,5,4.021729416603849,5
73,2,1.5113390706181433,1
74,4,2.1661002891840218,2
75,5,4.47294207444191,5
76,5,4.993401853255411,5
77,5,5.0,5
78,2,2.649587063034305,3
79,3,3.494084108771611,4
80,1,2.2280638355233267,2
81,2,3.17081075733217,3
82,3,3.475430490011208,4
83,2,3.1853218958367124,3
84,3,2.707921351492172,3
85,1,2.21770286914249,2
86,5,3.9681491445649577,4
87,1,1.016472124603681,1
88,1,1.0674467833708516,1
89,1,1.0908344208266507,1
90,2,4.036300161107965,5
91,4,4.503150458215284,5
92,4,3.263619782365457,4
93,3,3.335689194595726,4
94,4,4.789644351742771,5
95,2,2.8530253795600533,3
96,4,3.8794600543682147,4
97,4,3.73730888836079,4
98,4,4.143554495249772,5
99,5,3.2658884463531823,4
100,3,2.6744903365205195,3
101,4,2.518837678277777,3
102,3,3.082486737801154,3
103,1,2.3341683790780063,2
104,2,4.201916983416137,5
105,1,2.0560916522399344,2
106,3,4.491234111621966,5
107,4,3.939581075804779,4
108,1,3.361083129287735,4
109,1,4.128720227596862,5
110,3,4.736888214487458,5
111,5,3.783158899708967,4
112,4,3.014167275504828,3
113,2,3.7103909336136542,4
114,4,4.319763933100686,5
115,3,2.575470880551464,3
116,1,2.093047476801048,2
117,2,2.13626160546764,2
118,1,2.9299953936130985,3
119,3,2.6701732687742044,3
120,1,3.4993979789510847,4
121,3,3.0819220148277,3
122,5,3.8386541232547247,4
123,5,2.221420966656455,2
124,5,4.213851569918468,5
125,3,3.8157484897569933,4
126,4,3.67627665121376,4
127,2,2.087641135652194,2
128,3,4.012274225856635,4
129,5,1.8005598031210952,1
130,4,3.2447504042174584,4
131,3,3.5076482665873865,4
132,1,2.69735155008343,3
133,2,2.2026112168730982,2
134,5,3.4839682233550793,4
135,5,2.4677644144151194,2
