id,score,pred
979,4.9912985407210755,5
1106,2.532609752755363,3
1894,1.6838117266118817,1
1718,1.6316457477822692,1
1989,1.7322712805366134,1
2010,1.6087101290794479,1
2356,1.8150974936803772,1
1179,1.7488799114805718,1
3001,1.6879920299696316,1
796,3.456636644727715,4
1771,1.7342902752451967,1
986,2.3032659211827378,2
1725,1.2148347955625014,1
1296,3.7466250392041736,4
2983,1.6980480901332795,1
2666,2.440404036984579,2
2573,2.4175818608582325,2
1999,2.558208010428253,3
1828,1.3156347281379874,1
1877,4.771471252425512,5
2087,1.8265283056172479,1
1581,1.7787637039288602,1
1185,4.790262781193313,5
1873,1.5662308368576618,1
952,3.044252734368411,3
2572,1.2730345485115993,1
1835,3.907064096296116,4
1320,2.1022876511372526,2
2083,2.1159507743746064,2
1310,3.866781898886481,4
1053,3.0555638951349104,3
1698,1.9986706853754392,2
1372,2.397869152060488,2
2847,1.423649901480215,1
2537,2.1109890712669297,2
2808,1.960367415593874,2
1311,2.9363578051073964,3
2863,2.0513483785367272,2
3085,1.546075439555755,1
1265,2.89060649579688,3
2446,1.7160968326067958,1
2186,2.85550592581865,3
2898,2.138478939239277,2
2529,2.853477615643009,3
2810,1.19002112922096,1
997,1.8393614569846983,1
2836,1.5100606769566673,1
2194,1.6306131564385016,1
1964,1.8723924731423365,1
910,4.192978386382016,5
2032,1.6307044649281954,1
1405,4.504005025906464,5
1305,4.503336071624172,5
799,3.030322561864663,3
1145,3.663089219329529,4
1083,4.552917452643403,5
2913,2.697568197038231,3
1370,3.3972228767886907,4
1379,2.9477172404933185,3
2896,2.2388569116234702,2
2406,2.2345444098686515,2
3060,1.7273481908137442,1
2470,2.5366704920338004,3
1678,3.9828347137293543,5
877,2.6055803004481213,3
1972,2.0017799470936053,2
1812,1.1255234547204447,1
2796,1.865076577029031,1
3051,1.7084915955910231,1
983,1.8610507938777385,1
1275,2.0453417660654414,2
1998,1.5783411477280813,1
2210,2.1331547380765623,2
2786,1.190162095028045,1
951,3.3755021537261305,4
2465,1.169025093886401,1
1228,1.6226535384521261,1
2524,1.621120812788338,1
2093,1.3918365559280406,1
1921,4.047769723180776,5
3034,1.22475895129762,1
1676,2.849668100998625,3
1214,3.5073545218081845,4
2275,2.0937198589301156,2
2789,2.519737822906671,3
756,2.2237239087063143,2
1130,2.6160276152786865,3
1555,1.3110900758378339,1
1487,1.5786758345286518,1
2041,1.774033250613398,1
1931,1.653505587724599,1
1349,2.1670417382662017,2
725,2.86427108614446,3
1006,4.014944606271773,5
989,4.425221759080244,5
2265,2.3027928561876045,2
1969,1.4274427554201756,1
2562,2.2014480908672995,2
2959,2.5369712132653537,3
2102,1.7850437570973496,1
933,3.3621426694024352,4
1648,4.211874065517999,5
1132,2.096679614418498,2
2912,2.1146542685250713,2
1602,1.051390599630733,1
1627,3.7934585853792315,4
1302,4.008674333245425,5
1910,2.292741522488019,2
1208,1.6403748026635738,1
1109,2.862364624457939,3
908,3.73711929714053,4
2819,1.3631630609741583,1
2106,1.5438311718955422,1
899,4.446779702507662,5
2262,2.1856583189343404,2
1429,2.101800353366187,2
828,1.6995280618707254,1
1900,1.2948074100479947,1
1368,1.9457843539124016,2
767,4.122949092761214,5
849,2.5367851338752265,3
1442,1.2534132150774306,1
2693,1.9241375670970702,1
2947,1.6968867581958964,1
1925,3.977153961987626,5
2062,2.688979646864397,3
987,3.325026150905204,4
2354,1.679674340497971,1
3018,1.3775893474099328,1
2577,2.2036647408744146,2
1082,4.271180398916916,5
2144,1.583179976924356,1
2880,1.8599270426737065,1
1626,4.724314961265424,5
1400,2.8014777968199294,3
1051,2.848836134775219,3
2603,1.2541385106661052,1
1135,1.4416674965615277,1
2452,2.1747784248855853,2
1482,2.326664906657017,2
2206,3.311488116110208,4
1282,3.2441848099059003,4
1500,1.5985139335748464,1
1992,1.7405822140532416,1
1114,2.735920205604485,3
769,2.3567014257230494,2
2828,1.8681309759259772,1
2988,1.1843212414217852,1
2259,2.0712777307091983,2
2237,1.908355393550299,1
2121,1.2398192635645358,1
2597,1.60811473155545,1
2767,1.3145625332236097,1
2593,3.814140681020196,4
2878,1.3212840011376379,1
1427,3.0372015685943605,3
2061,2.6738257970171015,3
1211,2.412042154485393,2
1467,3.816974474872146,4
929,2.762293411874334,3
1244,2.812640210081076,3
1419,4.286856928155961,5
1321,3.3159681663536817,4
1747,4.5189265360445585,5
1569,2.3819535584005616,2
1908,2.3817161479814333,2
1074,3.71644123696006,4
1814,2.44958266577449,2
723,3.1024446556818055,3
2500,1.1121396504324965,1
1710,4.048007138789367,5
931,2.6428337730719336,3
1768,2.638590699184385,3
718,3.4951925795666385,4
1978,2.9676440280859815,3
1232,3.0129232383827915,3
996,2.8280716847298137,3
2791,1.384389852471574,1
1773,1.3439094279493315,1
1011,3.9564438814103893,5
2419,1.5225610372417864,1
884,1.7345054848007737,1
1824,1.587132376698183,1
1986,1.8559685186543025,1
2037,1.2299732635603848,1
2962,2.8917988621712682,3
1508,1.032295104309621,1
1032,2.2501320063786077,2
1061,1.7355796849720435,1
1299,2.691481322342895,3
2903,1.4062742912619195,1
857,2.3046540569100094,2
2421,1.211954390905613,1
1806,2.7615457076464365,3
2973,1.50346078854516,1
1172,1.0064642888904534,1
1042,2.2631353056217303,2
1007,3.2121498757577314,4
2505,1.2530903002018245,1
920,2.5256786698285008,3
1583,1.254709678539727,1
2022,1.8155832972893808,1
2951,2.4567116991182414,2
2381,1.6778162618930357,1
863,3.2137134210890785,4
1444,1.4462085704301622,1
1060,2.709767567430457,3
748,1.6762033914239,1
2989,2.202698219797729,2
3008,2.315547303543144,2
2469,1.1363133647865693,1
1068,2.988702402234616,3
2258,3.750180510602931,4
3069,1.4257180206902347,1
1579,3.58359432255467,4
1990,1.6342092392875673,1
1209,1.3641604233423474,1
1649,2.8323653648239935,3
2120,1.3300310862513558,1
2814,1.939071896032043,2
1313,3.849224529261882,4
2641,2.7734253357628047,3
2622,2.1270892401478907,2
1851,2.034830623183192,2
2650,2.6140588286424498,3
2920,1.990451353380383,2
1180,1.1712025081557471,1
2968,1.3691344189759835,1
1827,1.5512915030089554,1
1350,2.381510681702485,2
1949,3.0355299029286202,3
2714,3.360449749522669,4
1737,3.153688701499461,3
3059,2.1740112622644685,2
1834,3.2109671173088112,4
2600,1.158077728459876,1
729,2.5173869849594315,3
892,1.6217874587368186,1
820,1.949307827810327,2
2191,2.6327810008065384,3
1534,1.4600452081206896,1
896,1.093407592799296,1
2987,1.9137653343228505,1
2658,2.3333706159150074,2
2549,1.743872077240167,1
1298,2.476417649137794,2
1123,3.477250300613235,4
2326,1.8225361249472032,1
1573,2.150961597927467,2
1664,3.118261202104925,3
2734,2.324002132120121,2
990,3.635921199586563,4
2230,1.4125238031884746,1
1441,1.4023430940225303,1
1436,1.7803663580743105,1
2424,4.324248851907746,5
2082,1.4742090435016246,1
2643,1.3432924410071678,1
1971,1.848456305718221,1
2149,2.6708618651057954,3
1993,2.002955901642849,2
2390,1.455328922657673,1
2736,1.377279571615149,1
1138,2.763949176683963,3
2690,2.7421063737462763,3
1757,4.215362573023015,5
1589,1.439551435612826,1
2358,1.6884185671702174,1
1230,3.675084053287716,4
1120,2.7428696832029082,3
2495,1.331262131675425,1
2492,2.800182120480628,3
2264,1.8789168139528565,1
1481,3.682011388961247,4
2033,2.468052388261496,2
1704,1.9063266942604706,1
2114,1.7313690562463964,1
1699,1.8105523805099835,1
2854,2.5344058745418367,3
2534,1.4791562967078007,1
1486,3.1038027912973933,3
2476,2.3076208280313564,2
