id,score,pred
979,4.908038427130956,5
1106,2.5032169471651313,3
1894,1.678604994893746,1
1718,1.7613071494504742,1
1989,1.9291857529512915,2
2010,1.5124681337069228,1
2356,1.9501853623496361,2
1179,1.4650621150527483,1
3001,1.4925958349919117,1
796,3.6822277788740823,4
1771,1.5828356842429396,1
986,2.4162137147808425,2
1725,1.257726412537388,1
1296,3.9619012071106874,4
2983,1.6675747296522758,1
2666,2.5190132634327598,3
2573,2.573480827754746,3
1999,2.8109253415243836,3
1828,1.505568506672759,1
1877,4.8226704936504365,5
2087,2.0523312159403413,2
1581,2.012973879584495,2
1185,4.786683462795435,5
1873,1.5834287890292886,1
952,3.1645558543289267,3
2572,1.200918086817031,1
1835,4.1595091380557365,5
1320,2.149293729807185,2
2083,1.9164111903054855,2
1310,3.759834492918689,4
1053,3.160885072360034,3
1698,1.8333624063878282,1
1372,2.7900801374618673,3
2847,1.4329328602985334,1
2537,2.514838466557225,3
2808,1.8265727519481754,1
1311,3.018235986025586,3
2863,2.0010717351826117,2
3085,1.5287844642345478,1
1265,3.1264980078601976,3
2446,1.6683539223186188,1
2186,2.7264219342352174,3
2898,2.1569602581209915,2
2529,2.8394421326214956,3
2810,1.111494571026907,1
997,1.964479586533182,2
2836,1.4115948844699375,1
2194,1.6279002373353086,1
1964,1.624698983802064,1
910,4.272141615913892,5
2032,1.4992696491929842,1
1405,4.4290591411733296,5
1305,4.537234776170324,5
799,2.8614421952448317,3
1145,3.875267027085944,4
1083,4.633306883967615,5
2913,2.8374479791146046,3
1370,3.211143248426091,4
1379,3.0814402272439074,3
2896,2.3263492478145467,2
2406,2.2577131983828327,2
3060,1.8127813391783119,1
2470,2.4740085775125826,2
1678,4.132678813759529,5
877,2.4901383423665435,2
1972,1.980607666906873,2
1812,1.0662783035883199,1
2796,1.9655731763314546,2
3051,1.6192552084409246,1
983,1.6796158050667904,1
1275,2.4301096760518295,2
1998,1.651972923486536,1
2210,1.7351123950640477,1
2786,1.2583880060904167,1
951,3.8881865150702364,4
2465,1.1670776998245538,1
1228,1.4967662573081049,1
2524,1.7851869103295044,1
2093,1.2426307434936525,1
1921,4.184006599401052,5
3034,1.270565327681177,1
1676,3.227716435964182,4
1214,3.662740401710788,4
2275,2.159703257284431,2
2789,2.5582088870129644,3
756,2.1939376734507774,2
1130,2.7506460971996933,3
1555,1.3370615219630342,1
1487,1.5343347301059453,1
2041,1.7075304295630542,1
1931,1.3401019356475117,1
1349,1.8697274333352685,1
725,2.822330909864112,3
1006,3.9960903619552286,4
989,4.531340238120606,5
2265,1.7348217647244475,1
1969,1.3825453773204377,1
2562,2.163799014620019,2
2959,2.358715394418801,2
2102,1.7724735241917855,1
933,3.377257722762848,4
1648,4.276807635664813,5
1132,1.9122808636671145,2
2912,2.229091007743288,2
1602,1.0365251470348769,1
1627,4.106588097558323,5
1302,3.826695377876649,4
1910,2.1568277712984285,2
1208,1.8564123288507755,1
1109,3.0290439494839587,3
908,3.6149183053287173,4
2819,1.3920923232472864,1
2106,1.475029513539698,1
899,4.357373099857969,5
2262,2.1375769617615474,2
1429,1.9823213860187432,2
828,1.8106546413646776,1
1900,1.3788813081736522,1
1368,1.8235795989634358,1
767,4.152279313794619,5
849,2.63708764771515,3
1442,1.1310222219084736,1
2693,2.3033826224718235,2
2947,1.5879802097835607,1
1925,3.725658715410806,4
2062,2.7233658649202397,3
987,3.2797323538075265,4
2354,1.6289509300429028,1
3018,1.281864896631151,1
2577,2.2757575764106526,2
1082,4.531561229909697,5
2144,1.5724506714556272,1
2880,2.002913289186252,2
1626,4.710151867810521,5
1400,2.4380362745745727,2
1051,2.768563643198456,3
2603,1.3040203103892714,1
1135,1.3835138893788128,1
2452,2.063859121000341,2
1482,2.2992511191355773,2
2206,3.8375675284613644,4
1282,3.208110853162942,3
1500,1.3866228632647764,1
1992,1.606550900888366,1
1114,3.00068383604005,3
769,2.7382049838741005,3
2828,2.109298944858728,2
2988,1.1340048350371539,1
2259,2.0001293519622365,2
2237,1.823322478447193,1
2121,1.1166633762078115,1
2597,1.5008014745994636,1
2767,1.2612719470673075,1
2593,3.7409587697160824,4
2878,1.1679691010931543,1
1427,3.259380791555108,4
2061,2.9044227458952814,3
1211,2.680347265407247,3
1467,3.6344268529564125,4
929,2.479371797768129,2
1244,2.939554905655959,3
1419,4.280762957561725,5
1321,3.42287419192075,4
1747,4.376823015676963,5
1569,2.6810481223382188,3
1908,2.29460233208946,2
1074,3.8083973004510554,4
1814,2.75246428702052,3
723,2.901458183058486,3
2500,1.1335366268450118,1
1710,3.7109412734444516,4
931,2.5802483616191045,3
1768,2.588859280264526,3
718,3.511736549052662,4
1978,3.103210229151287,3
1232,3.2505299581772937,4
996,2.9276801135446493,3
2791,1.2543691886091977,1
1773,1.6510799219305459,1
1011,3.7651224070847134,4
2419,1.3412227388552063,1
884,1.783466263844317,1
1824,1.4126522257154275,1
1986,1.7783729464477287,1
2037,1.1433031934561497,1
2962,2.957477488104534,3
1508,1.0261222048748542,1
1032,2.364385691871788,2
1061,1.5590832483766064,1
1299,2.3595822998863927,2
