id,score,pred
2491,1.4538294895490012,1
2707,1.7594868969917299,1
1248,3.5416327873865763,4
1433,2.626906105677287,3
2339,1.249523022969564,1
773,2.0861023060480752,2
1330,4.054710721969604,4
1561,2.122452179590861,2
1904,1.542268520196279,1
912,1.7862897936503093,1
2420,2.252292037010193,2
888,1.5942064142227172,1
1780,1.7113439273834228,1
1395,3.7059702014923097,4
2551,2.4942819174130757,2
1778,2.340480368932088,2
2060,2.4737114334106445,2
2834,1.089893589814504,1
2089,2.344859251976013,2
744,1.0049429726600647,1
2205,1.9333161568641661,2
2156,3.1137725098927813,3
1229,4.155937193234761,5
963,2.6586789735158285,3
2769,2.6867490005493164,3
885,1.6599167434374493,1
2712,2.5396229426066084,3
2657,1.3474108521143595,1
1545,3.1961235253016156,3
1509,1.0244218953450521,1
1791,1.769215774536133,1
2322,1.3053792818387349,1
1838,1.3703661473592121,1
749,3.3884866031010947,4
947,3.1952895657221476,3
981,1.9729511006673177,2
2471,1.9356481035550437,2
2180,1.2963173365592957,1
1895,2.755912102063497,3
2113,1.5209178471565248,1
1255,3.458487532933553,4
1893,1.4150600218772889,1
2277,1.43945529460907,1
1955,2.409491952260335,2
2346,1.6004531343777975,1
2871,1.270265113512675,1
874,2.9968258492151896,3
2589,2.325523360570272,2
1616,2.702356184323629,3
2653,1.692807506720225,1
2305,1.921770644187927,2
2357,1.7901504158973691,1
1890,1.4913149420420329,1
1701,1.6044170959790547,1
3005,1.5890679327646893,1
2591,1.6273992681503295,1
2148,2.8771660296122232,3
1623,2.061681342124939,2
2410,1.8680047384897867,1
2165,1.5990706793467204,1
3063,1.8464379127820332,1
2535,1.1712677065531412,1
1222,2.0521270434061685,2
1816,1.1127969392140706,1
1700,4.701366697947185,5
811,2.4119299300511674,2
2639,1.5027461377779643,1
2208,1.8408832557996113,1
2538,1.75795698483785,1
1087,4.069112097422282,4
1662,1.1543970902760823,1
3077,1.1649392247200012,1
2917,2.0735088260968526,2
1922,1.6454246266682944,1
2866,1.6009320545196533,1
2691,2.254622810681661,2
1557,1.311263496875763,1
1896,1.9702236525217691,2
2247,1.993644100824992,2
2583,2.350281737645467,2
2893,2.82140873114268,3
1126,2.353004992802938,2
2877,3.9137716213862106,4
1332,3.317715910275777,4
2209,1.2109058896700542,1
2460,1.5142492397626242,1
1054,2.557876680692037,3
1455,1.1178882376352945,1
2292,1.9891762399673465,2
1753,1.0359356506665547,1
2793,2.3831370782852175,2
2190,1.9808354083697,2
2848,2.046646150747935,2
1813,2.2676101915041604,2
1907,1.0997555414835614,1
940,1.9567788871129355,2
2066,1.0330695080757142,1
2304,1.182752726872762,1
2211,1.243385512828827,1
1464,3.366471959749857,4
1337,4.587329546610515,5
1592,1.529190545876821,1
2805,1.1675575224558512,1
1764,1.1190736826260885,1
1195,2.2772090657552084,2
2486,3.766699166297913,4
1988,1.813520807425181,1
770,3.1681453784306846,3
2153,1.701294055779775,1
1615,2.20277839978536,2
2497,1.6686728628476462,1
2103,1.9799718523025513,2
1540,1.5525841983159383,1
1013,1.7406526056925455,1
868,3.1377768182754515,3
1150,2.6093992741902667,3
2188,1.4496210138003032,1
2282,2.2730156834920248,2
1157,1.391060307820638,1
2826,1.1959429955482483,1
2400,1.6988301849365235,1
2855,1.594545174439748,1
2570,1.5774394671122234,1
2154,1.3616720064481103,1
2676,1.8818717471758521,2
2931,3.7984461943308516,4
2518,1.3643378218015034,1
2409,1.669339016278585,1
2844,2.8281935485204057,3
1632,3.1099509541193644,3
2161,1.6914066942532857,1
937,2.138906362851461,2
2438,1.9451310253143315,2
2822,2.8253819020589193,3
1510,1.0127010083198547,1
3079,4.273037885030111,5
1733,4.243980531692505,5
1122,3.0335429175694784,3
1354,2.3525017642974855,2
1133,2.7937127129236856,3
1254,3.0679671923319494,3
2057,1.7036775358517964,1
1178,1.56267937262853,1
2122,2.4625399589538572,2
1342,4.635383720397949,5
1803,3.70798067410787,4
2967,1.347820553779602,1
959,3.962741293907166,4
1143,4.69957304318746,5
2868,2.367034321626027,2
2030,3.904787251154582,4
1110,3.2390281470616653,3
784,3.4042221212387087,4
2900,1.73905135234197,1
2709,1.502661426862081,1
3015,2.281610174973806,2
1186,2.2597222161293034,2
2542,3.185264301300049,3
939,2.6243736139933267,3
776,1.6070422148704528,1
2167,1.910929792722066,2
1944,1.183021827538808,1
1264,4.0830574893951415,4
