id,score,pred
979,4.943869563738505,5
1106,2.552158331076304,3
1894,1.646248239676158,1
1718,1.7168352150917054,1
1989,1.8926489837964378,2
2010,1.5026333161195118,1
2356,1.8401161948839824,1
1179,1.4058872858683267,1
3001,1.468633274634679,1
796,3.6835910900433855,4
1771,1.5744729046026866,1
986,2.4679479519526164,2
1725,1.2087020425001778,1
1296,3.9508122253417968,4
2983,1.6925024068355559,1
2666,2.554639602502187,3
2573,2.5075030970573424,3
1999,2.8919549679756167,3
1828,1.4539430467287697,1
1877,4.938763949076334,5
2087,1.885362142721812,2
1581,1.9414512515068052,2
1185,4.87705551147461,5
1873,1.5203079001108806,1
952,3.2681504352887467,4
2572,1.1091196183363596,1
1835,4.186786955197652,5
1320,2.122564488252004,2
2083,1.8475481780370078,1
1310,3.7349857044219967,4
1053,3.122958354949951,3
1698,1.8124640885988872,1
1372,2.666224804719289,3
2847,1.3553739643096923,1
2537,2.5373861050605773,3
2808,1.7511664028962453,1
1311,3.0049720120429995,3
2863,1.963937005996704,2
3085,1.5022918669382732,1
1265,3.2081142512957252,3
2446,1.6203093155225117,1
2186,2.791858951250712,3
2898,2.0238567209243774,2
2529,2.9061129784584048,3
2810,1.0641039041678109,1
997,1.937794590393702,2
2836,1.363002907435099,1
2194,1.657009213368098,1
1964,1.5683665613333382,1
910,4.2992999911308285,5
2032,1.441693569024404,1
1405,4.471419016520183,5
1305,4.662858260472616,5
799,2.9029239161809284,3
1145,4.0019486896197,4
1083,4.731025133132934,5
2913,2.846244357426961,3
1370,3.22345135251681,3
1379,3.0745044501622516,3
2896,2.2963230764865874,2
2406,2.2610424176851907,2
3060,1.8272901197274525,1
2470,2.482769461472829,2
1678,4.2193259072303775,5
877,2.531619692643483,3
1972,1.9083707920710244,2
1812,1.016666399637858,1
2796,1.956795300245285,2
3051,1.567080445686976,1
983,1.6002704044183096,1
1275,2.3868070451418557,2
1998,1.5493199841181435,1
2210,1.7984182612101236,1
2786,1.2174464396635691,1
951,3.9776193968454994,4
2465,1.0943821998437246,1
