id,Label,oof_score,oof_pred
0,1,1.0172526041666667,1
1,1,2.259765625,2
2,2,3.16015625,3
3,1,3.388671875,4
4,1,1.6149088541666667,1
5,2,3.0592447916666665,3
6,3,2.6907552083333335,3
7,3,3.724609375,4
8,4,3.56640625,4
9,1,1.8151041666666667,1
10,3,3.6881510416666665,4
11,4,3.3645833333333335,4
12,4,3.5651041666666665,4
13,2,2.4029947916666665,2
14,5,4.287760416666667,5
15,2,2.9908854166666665,3
16,4,4.6171875,5
17,5,3.6256510416666665,4
18,5,4.516927083333333,5
19,4,3.3287760416666665,3
20,4,4.850260416666667,5
21,2,2.3470052083333335,2
22,5,4.708333333333333,5
23,5,2.9615885416666665,3
24,3,2.51171875,2
25,2,3.1692708333333335,3
26,5,4.494791666666667,5
27,4,2.1875,2
28,4,3.2298177083333335,3
29,4,3.345703125,4
30,4,3.7565104166666665,4
31,5,3.6848958333333335,4
32,5,4.200520833333333,5
33,4,4.764322916666667,5
34,3,1.703125,1
35,3,2.443359375,2
36,3,2.9518229166666665,3
37,4,4.26171875,5
38,5,4.66796875,5
39,5,3.544921875,4
40,3,3.2473958333333335,3
41,5,4.513020833333333,5
42,5,2.5611979166666665,2
43,5,4.372395833333333,5
44,1,1.9319661458333333,2
45,4,3.80078125,4
46,1,3.89453125,4
47,5,4.214192708333333,5
48,4,3.8743489583333335,4
49,1,1.3004557291666667,1
50,4,4.011067708333333,4
51,3,3.9309895833333335,4
52,5,3.1041666666666665,3
53,4,2.9947916666666665,3
54,1,2.4225260416666665,2
55,1,3.1341145833333335,3
56,2,3.1770833333333335,3
57,1,2.8522135416666665,3
58,1,1.5530598958333333,1
59,2,2.7272135416666665,3
60,4,4.817708333333333,5
61,3,2.9772135416666665,3
62,2,4.282552083333333,5
63,5,4.475260416666667,5
64,4,4.735677083333333,5
65,5,4.246744791666667,5
66,3,4.989583333333333,5
67,1,1.6800130208333333,1
68,4,3.5598958333333335,4
69,5,4.55859375,5
70,3,4.40234375,5
71,3,3.9680989583333335,4
72,5,4.0234375,4
73,2,1.4798177083333333,1
74,4,2.2486979166666665,2
75,5,4.28125,5
76,5,4.87109375,5
77,5,4.930989583333333,5
78,2,3.6360677083333335,4
79,3,3.9765625,4
80,1,3.2532552083333335,3
81,2,3.611328125,4
82,3,4.143229166666667,4
83,2,3.2278645833333335,3
84,3,2.783203125,3
85,1,2.869140625,3
86,5,4.470052083333333,5
87,1,1.0,1
88,1,1.0,1
89,1,1.0895182291666667,1
90,2,4.294270833333333,5
91,4,4.407552083333333,5
92,4,4.06640625,4
93,3,3.3697916666666665,4
94,4,4.848958333333333,5
95,2,2.646484375,3
96,4,3.8658854166666665,4
97,4,3.3372395833333335,4
